,tweet_id,text,link,created_at,timestamp_ms,user_id,user_name,user_screen_name,user_location,geo,coordinates,place_full_name,place_country,retweeted_status_id,in_reply_to_status_id,sarcasm_value,processed_tweets,polarity_scores,compounded,neutral,positive,negative,candidate
798,1.31708e+18,Uh Oh: Here's Why the FBI Is Now Investigating Hunter Biden's Emails  https://t.co/sgUdh6NrTG,https://twitter.com/GreenHornets72/status/1317080105345257472,16/10/2020 12:29,1602850000000.0,8.1712e+17,Scott,GreenHornets72,,,,,,,,-38,Uh Oh Heres Why FBI Is Now Investigating Hunter Bidens Emails httpstcosg Udh6 NrTG,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
799,1.31708e+18,He's such a hateful pos.,https://twitter.com/TachiMine/status/1317080105265647617,16/10/2020 12:29,1602850000000.0,87988638.0,Speaker Pelosi's trash compactor 🙌🏾🗑️ 🏳️‍🌈,TachiMine,"Columbus, OH",,,"Columbus, OH",United States,,,-19,Hes hateful pos,"{'neg': 0.615, 'neu': 0.385, 'pos': 0.0, 'compound': -0.4939}",-0.4939,0.385,0.0,0.615,Biden
800,1.31708e+18,#babylonBee,https://twitter.com/jorgenson_jamie/status/1317080105399693312,16/10/2020 12:29,1602850000000.0,1.07915e+18,jamie jorgenson,jorgenson_jamie,Southern California,,,,,,,-17,babylon Bee,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
801,1.31708e+18,RT @jasoninthehouse: Totally agree,https://twitter.com/ChandraHoney4/status/1317080105441759235,16/10/2020 12:29,1602850000000.0,1.24219e+18,RedRobin,ChandraHoney4,,,,,,1.3164e+18,,6,RT Totally agree,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4201}",0.4201,0.417,0.583,0.0,Biden
803,1.31708e+18,RT @SidneyPowell1: Huge surprise . . .,https://twitter.com/ARay0fLight/status/1317080108214198273,16/10/2020 12:29,1602850000000.0,1.24035e+18,ARay0fLight,ARay0fLight,,,,,,1.31699e+18,,-25,RT Huge surprise,"{'neg': 0.0, 'neu': 0.185, 'pos': 0.815, 'compound': 0.5267}",0.5267,0.185,0.815,0.0,Biden
804,1.31708e+18,RT @Qclues: https://t.co/ShePjjhD0k,https://twitter.com/FlooritHammer/status/1317080108654526464,16/10/2020 12:29,1602850000000.0,49665600.0,HammerDown,FlooritHammer,,,,,,1.31707e+18,,-11,RT httpstco She PjjhD0k,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
805,1.31708e+18,RT @jasoninthehouse: Sickening,https://twitter.com/RichardLSmith77/status/1317080108235108352,16/10/2020 12:29,1602850000000.0,8.31164e+17,Richard L Smith,RichardLSmith77,,,,,,1.31675e+18,,-22,RT Sickening,"{'neg': 0.773, 'neu': 0.227, 'pos': 0.0, 'compound': -0.5267}",-0.5267,0.227,0.0,0.773,Biden
806,1.31708e+18,RT @TomFitton: Joe Biden: 8-Year-Olds Should Be Allowed to Decide They're Transgender https://t.co/jVVZEuJhSe via @BreitbartNews,https://twitter.com/wwindteacher/status/1317080108675534853,16/10/2020 12:29,1602850000000.0,8.14816e+17,"Harold Joe New, III",wwindteacher,"El Paso, TX",,,,,1.31707e+18,,-42,RT Joe Biden 8 Year Olds Should Be Allowed Decide Theyre Transgender httpstcojVVZ Eu Jh Se via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
807,1.31708e+18,@SportsGuyLance Yessssssss https://t.co/Ij01nMv16S,https://twitter.com/16Krock22/status/1317080108163829767,16/10/2020 12:29,1602850000000.0,109041798.0,K House,16Krock22,"Zionsville, IN",,,"Zionsville, IN",United States,,1.31691e+18,-17,Yessssssss httpstco Ij01n Mv16S,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
808,1.31708e+18,via @NYTimes https://t.co/cNG72C9sAF,https://twitter.com/bemomce/status/1317080108939837440,16/10/2020 12:29,1602850000000.0,243282883.0,Kim Maphis Early,bemomce,"Nashville, TN",,,,,,,-11,via httpstcocNG72C9sAF,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
809,1.31708e+18,@nycjim @SavannahGuthrie https://t.co/8i8M4cOvZE,https://twitter.com/AndrewMcGIsMe/status/1317080108830740482,16/10/2020 12:29,1602850000000.0,1.22322e+18,Andrew McGill,AndrewMcGIsMe,,,,,,,1.31708e+18,-9,httpstco8i8M4c OvZE,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
810,1.31708e+18,You see them changing the story,https://twitter.com/LieutenantJBP/status/1317080109145260039,16/10/2020 12:29,1602850000000.0,2879986309.0,🔨🖋 💢Expense = 500%🔧💵🖐️ tweet live 🛫x🌴👺😳⛅,LieutenantJBP,HCSO 🏡🌴🛍️🕶️😶🇺🇸 llc  OIF,,,"Egypt Lake-Leto, FL",United States,,,-57,You see changing story,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
811,1.31708e+18,@JoeBiden Lyin' hidin' Biden...,https://twitter.com/archerenemy/status/1317080109044633605,16/10/2020 12:29,1602850000000.0,2652300870.0,"Archer Stevens combat vet, trucker, writer",archerenemy,"Georgia, USA🇺🇸",,,,,,1.3169e+18,-32,Lyin hidin Biden,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
812,1.31708e+18,"Aye, yo yo, yo yo, yo
What time is it?

Show time!

Show time! VOTE BIDEN",https://twitter.com/ULovedMeOnce/status/1317080108914626560,16/10/2020 12:29,1602850000000.0,7.69696e+17,Amygdala Emo,ULovedMeOnce,"Nashville, TN",,,,,,,-65,Aye yo yo yo yo yo What time Show time Show time VOTE BIDEN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
813,1.31708e+18,Democratic presidential nominee Joe Biden takes questions from voters at ABC town hall https://t.co/kMJwQQd528 Z29 #ONEV1 #BLM,https://twitter.com/DemHugh/status/1317080109321351168,16/10/2020 12:29,1602850000000.0,589448567.0,⚖ Fightin for America!🐝💛,DemHugh,,,,,,,,-10,Democratic presidential nominee Joe Biden takes questions voters ABC town hall httpstcokM JwQ Qd528 Z29 ONEV1 BLM,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
815,1.31708e+18,RT @thebradfordfile: The Biden campaign is PANICKING.,https://twitter.com/lbodnar5/status/1317080109791272965,16/10/2020 12:29,1602850000000.0,1.24986e+18,l bodnar,lbodnar5,,,,,,1.31689e+18,,-40,RT The Biden campaign PANICKING,"{'neg': 0.476, 'neu': 0.524, 'pos': 0.0, 'compound': -0.5622}",-0.5622,0.524,0.0,0.476,Biden
817,1.31708e+18,Communication &amp; respect relationships gotta have that,https://twitter.com/TexasTankC/status/1317080112601464832,16/10/2020 12:29,1602850000000.0,8.26483e+17,TexasTanKTv📺,TexasTankC,"Out the way, Tx",,,"Texas, USA",United States,,,-47,Communication amp respect relationships got ta,"{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.4767}",0.4767,0.617,0.383,0.0,Biden
823,1.31708e+18,RT @towntro: Hunter Biden is the poster child for white liberal privilege.  #CorruptJoeBiden,https://twitter.com/glense2/status/1317080112785879040,16/10/2020 12:29,1602850000000.0,2352041960.0,Glense,glense2,Florida,,,,,1.31706e+18,,-21,RT Hunter Biden poster child white liberal privilege Corrupt Joe Biden,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",0.3612,0.8,0.2,0.0,Biden
824,1.31708e+18,Sharing this message as a public service. @GovRonDeSantis @SenRickScott @marcorubio,https://twitter.com/SoEyeSay/status/1317080112907587585,16/10/2020 12:29,1602850000000.0,885203923.0,SoEyeSay,SoEyeSay,,,,,,,,4,Sharing message public service,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,0.517,0.483,0.0,Biden
827,1.31708e+18,RT @thebradfordfile: The media has spent more time investigating a woman for nodding than Biden for selling out America.,https://twitter.com/stacia2020/status/1317080113238974465,16/10/2020 12:29,1602850000000.0,1.20745e+18,Stacia2020,stacia2020,Alabama,,,,,1.31695e+18,,-18,RT The media spent time investigating woman nodding Biden selling America,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
828,1.31708e+18,"RT @tamarakeithNPR: The president has tweeted an ""article"" from a parody site.",https://twitter.com/sirlouie2019/status/1317080113373085701,16/10/2020 12:29,1602850000000.0,1.23741e+18,molly,sirlouie2019,"Minnesota, USA",,,,,1.31706e+18,,71,RT The president tweeted article parody site,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
832,1.31708e+18,RT @hucklebee_sarah: I noticed during the Amy Coney Barrett hearings that her family is larger than a Joe Biden rally.,https://twitter.com/glenn_cantwell/status/1317080114061103107,16/10/2020 12:29,1602850000000.0,9.34463e+17,Glenn C,glenn_cantwell,,,,,,1.31682e+18,,-84,RT I noticed Amy Coney Barrett hearings family larger Joe Biden rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
833,1.31708e+18,Ivy school? https://t.co/QGFIUbXLM0,https://twitter.com/Paul60176464/status/1317080116036501504,16/10/2020 12:29,1602850000000.0,1.18032e+18,Paul,Paul60176464,,,,,,,,28,Ivy school httpstcoQGFI UbXLM0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
835,1.31708e+18,@paulsperry_ @thoughtful1more Is that where he lived when he was a law professor?,https://twitter.com/RickWeiss5/status/1317080117022175233,16/10/2020 12:29,1602850000000.0,8.21099e+17,Rick Weiss,RickWeiss5,"Warrington, Pa",,,"Pennsylvania, USA",United States,,1.31691e+18,-57,Is lived law professor,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
836,1.31708e+18,"Savannah Guthrie Hated Voter Questions, So She Took Over Townhall https://t.co/VLYO7zkRkZ",https://twitter.com/ShoreEJV/status/1317080117106135041,16/10/2020 12:29,1602850000000.0,205971568.0,Liz V,ShoreEJV,"Near the beach, New Jersey",,,,,,,-46,Savannah Guthrie Hated Voter Questions So She Took Over Townhall httpstcoVLYO7zk RkZ,"{'neg': 0.276, 'neu': 0.724, 'pos': 0.0, 'compound': -0.6369}",-0.6369,0.724,0.0,0.276,Biden
837,1.31708e+18,RT @SidneyPowell1: Huge surprise . . . https://t.co/iPuG1ZPvHC,https://twitter.com/1licorice1/status/1317080117210992647,16/10/2020 12:29,1602850000000.0,15545407.0,1licorice1,1licorice1,,,,,,1.31699e+18,,-4,RT Huge surprise httpstcoi PuG1Z PvHC,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.5267}",0.5267,0.476,0.524,0.0,Biden
839,1.31708e+18,RT @williamlegate: Thinking the entire world is conspiring against you is the #1 indicator of being in a cult. https://t.co/qw5wkeoIDk,https://twitter.com/mamabeachy/status/1317080117265362945,16/10/2020 12:29,1602850000000.0,2789979122.0,Theycallme,mamabeachy,,,,,,1.31706e+18,,7,RT Thinking entire world conspiring 1 indicator cult httpstcoqw5wkeoI Dk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
840,1.31708e+18,If it were not for the social distancing mandate @GStephanopoulos would have sat in Biden's lap and asked him to tell him a story.,https://twitter.com/RhonnMarney/status/1317080117982756864,16/10/2020 12:29,1602850000000.0,62253169.0,RhonnMarney,RhonnMarney,Earth,,,,,,,-61,If social distancing mandate would sat Bidens lap asked tell story,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
842,1.31708e+18,RT @jasoninthehouse: Obama conference call leaked to Burisma: Biden emails https://t.co/ckNMurwMq0,https://twitter.com/michaelchoplin/status/1317080117898858499,16/10/2020 12:29,1602850000000.0,64297242.0,Michael Choplin 🇺🇸🇺🇸🇺🇸,michaelchoplin,"Audubon, PA",,,,,1.31683e+18,,-3,RT Obama conference call leaked Burisma Biden emails httpstcockN Murw Mq0,"{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.3182}",-0.3182,0.813,0.0,0.187,Biden
844,1.31708e+18,"RT @timeindawater1: This is the reason Americans  should vote for Joe Biden! #BidenWonTheDebate 
https://t.co/VpJpdDl8bs",https://twitter.com/Leecarp009/status/1317080118070857731,16/10/2020 12:29,1602850000000.0,7.01605e+17,Lee Carpenter,Leecarp009,"Lake Mary, FL",,,,,1.31693e+18,,-30,RT This reason Americans vote Joe Biden Biden Won The Debate httpstco Vp Jpd Dl8bs,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.5719}",0.5719,0.791,0.209,0.0,Biden
846,1.31708e+18,RT @thebradfordfile: The media has spent more time investigating a woman for nodding than Biden for selling out America.,https://twitter.com/Cynsib48/status/1317080120650289153,16/10/2020 12:29,1602850000000.0,4715836583.0,Cyn Sib,Cynsib48,"Ohio, USA",,,,,1.31695e+18,,-18,RT The media spent time investigating woman nodding Biden selling America,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
848,1.31708e+18,RT @KHOU: Twitter changes hacked content rules after Biden story furor https://t.co/PZ525oIAJv,https://twitter.com/CherylinMass/status/1317080120130240512,16/10/2020 12:29,1602850000000.0,16614313.0,CherylinMass,CherylinMass,Massachusetts,,,,,1.31708e+18,,-28,RT Twitter changes hacked content rules Biden story furor httpstcoPZ525oIA Jv,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.787,0.0,0.213,Biden
850,1.31708e+18,People who pronounce pedophilia like this should be registered,https://twitter.com/_Jish/status/1317080121237508096,16/10/2020 12:29,1602850000000.0,24302890.0,pollito,_Jish,Chicago,,,"Chicago, IL",United States,,,-1,People pronounce pedophilia like registered,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.3612,0.615,0.385,0.0,Biden
852,1.31708e+18,RT @davidaxelrod: https://t.co/eJXV1vdvUH,https://twitter.com/hmsbaby/status/1317080121241645057,16/10/2020 12:29,1602850000000.0,27556529.0,Heather Salisbury,hmsbaby,,,,,,1.31707e+18,,-10,RT httpstcoeJXV1vdvUH,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
855,1.31708e+18,"RT @marklevinshow: The Biden Crime family, my appearance on Hannity TV last night https://t.co/Ea1KiuUByO",https://twitter.com/dlgl1972/status/1317080118553202689,16/10/2020 12:29,1602850000000.0,3181316453.0,Donna,dlgl1972,,,,,,1.31707e+18,,-49,RT The Biden Crime family appearance Hannity TV last night httpstco Ea1 KiuU ByO,"{'neg': 0.212, 'neu': 0.788, 'pos': 0.0, 'compound': -0.5423}",-0.5423,0.788,0.0,0.212,Biden
856,1.31708e+18,RT @svdate: Sasse should pre-emptively call it a perfect phone call.,https://twitter.com/redhead1012/status/1317080121505959937,16/10/2020 12:29,1602850000000.0,82766376.0,Mary Anne McDonnell,redhead1012,"Bettendorf, IA",,,,,1.31683e+18,,-6,RT Sasse preemptively call perfect phone call,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5719}",0.5719,0.619,0.381,0.0,Biden
859,1.31708e+18,Listen carefully,https://twitter.com/robin61300129/status/1317080119626895363,16/10/2020 12:29,1602850000000.0,1.24725e+18,PatrioticTeacher,robin61300129,,,,,,,,-31,Listen carefully,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.128}",0.128,0.4,0.6,0.0,Biden
862,1.31708e+18,@HillaryClinton @JoeBiden https://t.co/CLzjNWda0V,https://twitter.com/MamaBea30843937/status/1317080124068683778,16/10/2020 12:29,1602850000000.0,1.3044e+18,MamaBearPatriot,MamaBea30843937,,,,,,,1.31708e+18,-9,httpstcoC LzjN Wda0V,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
864,1.31708e+18,"Grumpy of the 7 dwarfs, only this grumpy is big, fat, and ugly!",https://twitter.com/DebKoepke/status/1317080125494747136,16/10/2020 12:29,1602850000000.0,75003372.0,Dba 1st,DebKoepke,,,,,,,,-37,Grumpy 7 dwarfs grumpy big fat ugly,"{'neg': 0.398, 'neu': 0.602, 'pos': 0.0, 'compound': -0.5106}",-0.5106,0.602,0.0,0.398,Biden
866,1.31708e+18,"RT @PatinkinMandy: If you like Mr. Rogers, you may also like: https://t.co/x7B3bDA9Tf",https://twitter.com/jens_skittles/status/1317080125742190592,16/10/2020 12:29,1602850000000.0,63781509.0,Hey Jen,jens_skittles,Jentopia,,,,,1.31693e+18,,-48,RT If like Mr Rogers may also like httpstcox7B3bDA9 Tf,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.6124}",0.6124,0.615,0.385,0.0,Biden
867,1.31708e+18,Not sure what to think. But certainly brings up some good questions,https://twitter.com/RMcBride7/status/1317080124882341889,16/10/2020 12:29,1602850000000.0,886842409.0,(Parler:@ConsentOfTheGoverned),RMcBride7,OH,,,,,,,-27,Not sure think But certainly brings good questions,"{'neg': 0.16, 'neu': 0.408, 'pos': 0.432, 'compound': 0.5168}",0.5168,0.408,0.432,0.16,Biden
868,1.31708e+18,#BidenLied again and again on soo many questions,https://twitter.com/very_happy_dad/status/1317080124693635075,16/10/2020 12:29,1602850000000.0,39771250.0,Very Happy Dad,very_happy_dad,,,,,,,,-25,Biden Lied soo many questions,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.3818}",-0.3818,0.606,0.0,0.394,Biden
869,1.31708e+18,"@adamslily @TheDemCoalition https://t.co/USimS8ymj8
This should be amplified 1000 fold",https://twitter.com/TenenbaumSteven/status/1317080123380621315,16/10/2020 12:29,1602850000000.0,1.31664e+18,steven tenenbaum,TenenbaumSteven,,,,,,,1.31691e+18,9,httpstcoU SimS8ymj8 This amplified 1000 fold,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
870,1.31708e+18,"Early morning American settings.
@TroopzAFC @BackAgainShow @barstoolsports https://t.co/IelCCk0XVZ",https://twitter.com/iVaibhavjain/status/1317080125180203009,16/10/2020 12:29,1602850000000.0,2438810293.0,schrutefarms,iVaibhavjain,,,,"Alabama, USA",United States,,,6,Early morning American settings httpstco IelC Ck0XVZ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
871,1.31708e+18,RT @TomFitton: Joe Biden: 8-Year-Olds Should Be Allowed to Decide They're Transgender https://t.co/jVVZEuJhSe via @BreitbartNews,https://twitter.com/swingdoctor18/status/1317080125201125376,16/10/2020 12:29,1602850000000.0,955488242.0,jack walker,swingdoctor18,,,,,,1.31707e+18,,-42,RT Joe Biden 8 Year Olds Should Be Allowed Decide Theyre Transgender httpstcojVVZ Eu Jh Se via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
876,1.31708e+18,"RT @TheBabylonBee: Twitter Shuts Down Entire Network To Slow Spread Of Negative Biden News
https://t.co/bASC5cngRo",https://twitter.com/Jewelsattrees/status/1317080123892502528,16/10/2020 12:29,1602850000000.0,249773988.0,Reddwolf,Jewelsattrees,N. California,,,,,1.31689e+18,,12,RT Twitter Shuts Down Entire Network To Slow Spread Of Negative Biden NewshttpstcobASC5cng Ro,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.5719}",-0.5719,0.778,0.0,0.222,Biden
877,1.31708e+18,"RT @MajorPatriot: Just for fun, next time White Hats should hack into Joe Biden's ""Heads Up Display"" contact lenses.",https://twitter.com/CherryB46641077/status/1317080124211253250,16/10/2020 12:29,1602850000000.0,1.12287e+18,CherryBlossom,CherryB46641077,,,,,,1.31693e+18,,43,RT Just fun next time White Hats hack Joe Bidens Heads Up Display contact lenses,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.5106}",0.5106,0.809,0.191,0.0,Biden
882,1.31708e+18,@pulte $usemeholly #pultehelpspeople so greatful for all you do for others!!,https://twitter.com/useme_holly/status/1317080129609342976,16/10/2020 12:29,1602850000000.0,1037097998.0,Holly Fetters,useme_holly,"Massachusetts, USA",,,"Lowell, MA",United States,,1.31708e+18,-4,usemeholly pultehelpspeople greatful others,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
885,1.31708e+18,RT @ddale8: My quick fact check rundown on tonight: https://t.co/yLz5iYx0Y1,https://twitter.com/Artemitzi/status/1317080129361735680,16/10/2020 12:29,1602850000000.0,136059181.0,💚🇪🇺🗺️🕊️🕷️🦋🐟 BREXIT_is_a_MASSIVE_CON #FBPE,Artemitzi,UK,,,,,1.31697e+18,,-15,RT My quick fact check rundown tonight httpstcoy Lz5i Yx0Y1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
895,1.31708e+18,@standardnews @BBCJonSopel https://t.co/1nPQHqtFPv,https://twitter.com/cpenguina/status/1317080133539262465,16/10/2020 12:29,1602850000000.0,8.87941e+17,carol,cpenguina,,,,,,,1.31708e+18,-9,httpstco1nPQ HqtF Pv,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
897,1.31708e+18,This is irresponsible at best and  evil at worst. Yet @gop allows it to go on...and on....and on.,https://twitter.com/MJK1602/status/1317080134399111168,16/10/2020 12:29,1602850000000.0,97742111.0,Mary-Jo,MJK1602,,,,,,,,-46,This irresponsible best evil worst Yet allows go onand onand,"{'neg': 0.528, 'neu': 0.278, 'pos': 0.194, 'compound': -0.802}",-0.802,0.278,0.194,0.528,Biden
900,1.31708e+18,RT @Timcast: At great personal risk Demi Lovato bravely announced her perfectly acceptable mainstream opinion about the orange man being bad,https://twitter.com/Odel_Roo/status/1317080134919344131,16/10/2020 12:29,1602850000000.0,420256088.0,🎃del R🎃🎃,Odel_Roo,"Florida, USA",,,,,1.31708e+18,,-23,RT At great personal risk Demi Lovato bravely announced perfectly acceptable mainstream opinion orange man bad,"{'neg': 0.19, 'neu': 0.339, 'pos': 0.471, 'compound': 0.8519}",0.8519,0.339,0.471,0.19,Biden
901,1.31708e+18,#WordsMatter,https://twitter.com/BZnDallass/status/1317080135275859969,16/10/2020 12:29,1602850000000.0,599900166.0,B Z,BZnDallass,"Texas, USA",,,,,,,-17,Words Matter,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.0258}",0.0258,0.476,0.524,0.0,Biden
906,1.31708e+18,RT @Timodc: Were any of her facts wrong or did she just hurt your feelings?,https://twitter.com/TexHellCat/status/1317080137901527041,16/10/2020 12:29,1602850000000.0,7.12382e+17,Shelly,TexHellCat,"Texas, USA",,,,,1.31693e+18,,-70,RT Were facts wrong hurt feelings,"{'neg': 0.619, 'neu': 0.381, 'pos': 0.0, 'compound': -0.7579}",-0.7579,0.381,0.0,0.619,Biden
