,tweet_id,text,link,created_at,timestamp_ms,user_id,user_name,user_screen_name,user_location,geo,coordinates,place_full_name,place_country,retweeted_status_id,in_reply_to_status_id,sarcasm_value,processed_tweets,polarity_scores,compounded,neutral,positive,negative,candidate
116,1.31708e+18,@EricTrump No questions for trump about #EricTrumpsUkraineScandal total inside job on nbc,https://twitter.com/SK8Wireless/status/1317079928429490176,16/10/2020 12:28,1602850000000.0,131551901.0,SK8 Wireless,SK8Wireless,"Ottawa, Canada",,,,,,1.31707e+18,-6,No questions trump Eric Trumps Ukraine Scandal total inside job nbc,"{'neg': 0.362, 'neu': 0.638, 'pos': 0.0, 'compound': -0.6249}",-0.6249,0.638,0.0,0.362,Trump
117,1.31708e+18,RT @realDonaldTrump: Biden lied Pennsylvania!,https://twitter.com/Wheels_Ozzy/status/1317079928505094144,16/10/2020 12:28,1602850000000.0,761695832.0,Wheels ♿,Wheels_Ozzy,"Huntington, IN",,,,,1.31706e+18,,-49,RT Biden lied Pennsylvania,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.3818}",-0.3818,0.536,0.0,0.464,Trump
127,1.31708e+18,RT @gtconway3d: It's amazing how much contempt @realDonaldTrump's own aides have for him.,https://twitter.com/RobDraper15/status/1317079929398374412,16/10/2020 12:28,1602850000000.0,1.27707e+18,chubby maestro,RobDraper15,,,,,,1.31694e+18,,-33,RT Its amazing much contempt aides,"{'neg': 0.328, 'neu': 0.345, 'pos': 0.328, 'compound': 0.0}",0.0,0.345,0.328,0.328,Trump
129,1.31708e+18,@RichardGrenell Someone in trump admin complaining about insufficient transparency. Another parody from The Onion???,https://twitter.com/jr_magpie/status/1317079929696231425,16/10/2020 12:28,1602850000000.0,1.07804e+18,JR Magpie,jr_magpie,"Ohio, USA",,,,,,1.31698e+18,-37,Someone trump admin complaining insufficient transparency Another parody The Onion,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.2023}",-0.2023,0.833,0.0,0.167,Trump
131,1.31708e+18,RT @ACTBrigitte: Retweet if President Trump won that debate.,https://twitter.com/HSWT2020/status/1317079932464488448,16/10/2020 12:28,1602850000000.0,1.14289e+18,TexasToSpain,HSWT2020,"Texas, USA",,,,,1.31691e+18,,-15,RT Retweet President Trump debate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
134,1.31708e+18,"RT @Acosta: Given multiple opportunities, Trump refused to denounce Qanon at town hall.",https://twitter.com/thismomentonly/status/1317079932753698817,16/10/2020 12:28,1602850000000.0,268761792.0,thismomentonly,thismomentonly,,,,,,1.3169e+18,,-45,RT Given multiple opportunities Trump refused denounce Qanon town hall,"{'neg': 0.324, 'neu': 0.493, 'pos': 0.183, 'compound': -0.25}",-0.25,0.493,0.183,0.324,Trump
135,1.31708e+18,"@DCarladerby @debmacleod @scientificrealm @realDonaldTrump @NBCNews Hunter is not running for president, trump was IMPEACHED!",https://twitter.com/grayhanton/status/1317079932678320130,16/10/2020 12:28,1602850000000.0,3031477515.0,the way I see it!,grayhanton,,,,,,,1.31708e+18,-55,Hunter running president trump IMPEACHED,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
136,1.31708e+18,Trump crime family strikes again,https://twitter.com/Chauffeurde3/status/1317079932842004480,16/10/2020 12:28,1602850000000.0,8.23922e+17,❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️,Chauffeurde3,,,,,,,,-46,Trump crime family strikes,"{'neg': 0.75, 'neu': 0.25, 'pos': 0.0, 'compound': -0.7184}",-0.7184,0.25,0.0,0.75,Trump
137,1.31708e+18,"RT @DeviantPorg: @reylo_canon_lol @ddwalk34 @Acosta I don't like Trump but I even less like lies
https://t.co/v9O1NYzbWm",https://twitter.com/MarkMcF62543115/status/1317079932741308416,16/10/2020 12:28,1602850000000.0,1.2157e+18,Mark McFadden,MarkMcF62543115,"New Jersey, USA",,,,,1.31707e+18,,-35,RT I dont like Trump I even less like lieshttpstcov9O1N Yzb Wm,"{'neg': 0.345, 'neu': 0.655, 'pos': 0.0, 'compound': -0.4973}",-0.4973,0.655,0.0,0.345,Trump
139,1.31708e+18,"RT @SusanStJames3: Wow, the crowd at Trump's NBC townhall was chanting ""we love you"" at a commercial break just like at the rallies.",https://twitter.com/NoraNH7/status/1317079932917473280,16/10/2020 12:28,1602850000000.0,1.18627e+18,NoraNH🇺🇸,NoraNH7,"New Hampshire, USA",,,,,1.31697e+18,,34,RT Wow crowd Trumps NBC townhall chanting love commercial break like rallies,"{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.8885}",0.8885,0.462,0.538,0.0,Trump
140,1.31708e+18,"Chris Wallace: 'I've got a real problem' with Facebook, Twitter restricting NY Post Hunter Biden report

https://t.co/Los3ArPMkn",https://twitter.com/eganmarshaart/status/1317079932976115713,16/10/2020 12:28,1602850000000.0,7.36284e+17,Marsha C Egan,eganmarshaart,Virginia ,,,,,,,9,Chris Wallace Ive got real problem Facebook Twitter restricting NY Post Hunter Biden reporthttpstco Los3 ArP Mkn,"{'neg': 0.261, 'neu': 0.739, 'pos': 0.0, 'compound': -0.6486}",-0.6486,0.739,0.0,0.261,Trump
145,1.31708e+18,#TrumpTownHall #SavannahGuthrie #CrazyUncle,https://twitter.com/sexykalamata/status/1317079936440684544,16/10/2020 12:28,1602850000000.0,748687590.0,👀...,sexykalamata,,,,,,,,-25,Trump Town Hall Savannah Guthrie Crazy Uncle,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.34}",-0.34,0.714,0.0,0.286,Trump
147,1.31708e+18,RT @indyrallen: Battling townhalls: There is Savanah Guthrie battling Trump and George Stephanopoulos finishing Biden's sentences.,https://twitter.com/trumptrain4good/status/1317079936935624712,16/10/2020 12:28,1602850000000.0,1.22993e+18,wokemama,trumptrain4good,,,,,,1.3169e+18,,-47,RT Battling townhalls There Savanah Guthrie battling Trump George Stephanopoulos finishing Bidens sentences,"{'neg': 0.273, 'neu': 0.649, 'pos': 0.078, 'compound': -0.4588}",-0.4588,0.649,0.078,0.273,Trump
149,1.31708e+18,"@RandPaul @realDonaldTrump Biden/Harris Fact Checked and they will Raise Your Taxes!

#IfYouHaveAjobPayUp",https://twitter.com/RubnAtkn/status/1317079936419713025,16/10/2020 12:28,1602850000000.0,96830208.0,Reuben Atkinson,RubnAtkn,,,,,,,1.31402e+18,15,Biden Harris Fact Checked Raise Your Taxes If You Have Ajob Pay Up,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.1027}",-0.1027,0.896,0.0,0.104,Trump
153,1.31708e+18,RT @Draniarb: What did we learn? Trump prefers debates where he debates only himself!,https://twitter.com/EdKent16/status/1317079937594130432,16/10/2020 12:28,1602850000000.0,1.17794e+18,Ed Kent,EdKent16,,,,,,1.31706e+18,,-26,RT What learn Trump prefers debates debates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
156,1.31708e+18,RT @realTuckFrumper: Fox News Founder Rupert Murdoch Says Biden Will Beat Trump in a Landslide on Election Day https://t.co/mEQLWJV3Yx,https://twitter.com/weidman200/status/1317079938114224128,16/10/2020 12:28,1602850000000.0,3385808015.0,Dave Weidman,weidman200,,,,,,1.31696e+18,,-24,RT Fox News Founder Rupert Murdoch Says Biden Will Beat Trump Landslide Election Day httpstcomEQLWJV3 Yx,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
158,1.31708e+18,@NigmaNoname Trump is constitutionally incapable of denouncing anyone who supports him. The only thing the guy actually desires is worship.,https://twitter.com/adrian_chrome/status/1317079940731445249,16/10/2020 12:28,1602850000000.0,1.30876e+18,SUPER MARIO GALAXY BRAIN,adrian_chrome,,,,,,,1.31707e+18,-75,Trump constitutionally incapable denouncing anyone supports The thing guy actually desires worship,"{'neg': 0.16, 'neu': 0.552, 'pos': 0.288, 'compound': 0.2732}",0.2732,0.552,0.288,0.16,Trump
159,1.31708e+18,RT @KingDrue17: Patriots are literally standing in the pouring rain to Vote for President Trump! Speaks volumes!,https://twitter.com/Saminsunderland/status/1317079940664332300,16/10/2020 12:28,1602850000000.0,9.54366e+17,🚔Sandieinsunderland,Saminsunderland,Ma.,,,,,1.31708e+18,,-23,RT Patriots literally standing pouring rain Vote President Trump Speaks volumes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
161,1.31708e+18,@jaketapper @SavannahGuthrie Trump is an insane liar. lol,https://twitter.com/TMG49866407/status/1317079940827852801,16/10/2020 12:28,1602850000000.0,1.31692e+18,TMG,TMG49866407,,,,,,,1.31708e+18,-22,Trump insane liar lol,"{'neg': 0.612, 'neu': 0.102, 'pos': 0.286, 'compound': -0.4939}",-0.4939,0.102,0.286,0.612,Trump
162,1.31708e+18,RT @MattWalshBlog: Can we just focus on the fact that leftists doxxed a woman for sitting behind Trump and nodding during his town hall,https://twitter.com/Lake4963/status/1317079940811137024,16/10/2020 12:28,1602850000000.0,3416691374.0,Lake Deplorable 🇺🇸🇺🇸,Lake4963,,,,,,1.31707e+18,,-41,RT Can focus fact leftists doxxed woman sitting behind Trump nodding town hall,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
166,1.31708e+18,RT @MeidasTouch: Savannah Guthrie just compared Trump to someone's crazy uncle to his face. She is destroying him.,https://twitter.com/jakohunter/status/1317079941226418177,16/10/2020 12:28,1602850000000.0,1922100410.0,janice hunter,jakohunter,michigan,,,,,1.3169e+18,,-57,RT Savannah Guthrie compared Trump someones crazy uncle face She destroying,"{'neg': 0.4, 'neu': 0.6, 'pos': 0.0, 'compound': -0.7184}",-0.7184,0.6,0.0,0.4,Trump
167,1.31708e+18,"@celinedryan YAY!!!  Prez Trump killed that question, Ms Banshee had no response",https://twitter.com/alpstwt/status/1317079941188624386,16/10/2020 12:28,1602850000000.0,4516746447.0,#alpstwt,alpstwt,United States,,,,,,1.31693e+18,23,YAY Prez Trump killed question Ms Banshee response,"{'neg': 0.308, 'neu': 0.41, 'pos': 0.282, 'compound': -0.0943}",-0.0943,0.41,0.282,0.308,Trump
169,1.31708e+18,"@realDonaldTrump She needs the Medal of Freedom @realDonaldTrump 
https://t.co/UgeG1WC6CR",https://twitter.com/joynorthga/status/1317079941213786116,16/10/2020 12:28,1602850000000.0,7.04711e+17,@JoyK9,joynorthga,K9Land ,,,,,,1.31708e+18,-49,She needs Medal Freedom httpstco UgeG1WC6CR,"{'neg': 0.0, 'neu': 0.354, 'pos': 0.646, 'compound': 0.8074}",0.8074,0.354,0.646,0.0,Trump
170,1.31708e+18,RT @SethAbramson: BREAKING NEWS: Trump White House Knew Giuliani Was Being Used As Instrument of Russian Intelligence,https://twitter.com/_tuhrell/status/1317079941247307779,16/10/2020 12:28,1602850000000.0,59313499.0,Side Piece Sally,_tuhrell,"Brooklyn, NY",,,,,1.31688e+18,,17,RT BREAKING NEWS Trump White House Knew Giuliani Was Being Used As Instrument Russian Intelligence,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767,0.819,0.181,0.0,Trump
171,1.31708e+18,"RT @MollyJongFast: Trump is saying the insane deranged unhinged cult may have some good points. 
 https://t.co/Srvtckq4vp",https://twitter.com/JBoots23/status/1317079941679284224,16/10/2020 12:28,1602850000000.0,8.63392e+17,A Stew's Views,JBoots23,Canada,,,,,1.31707e+18,,-10,RT Trump saying insane deranged unhinged cult may good points httpstco Srvtckq4vp,"{'neg': 0.173, 'neu': 0.641, 'pos': 0.186, 'compound': 0.0516}",0.0516,0.641,0.186,0.173,Trump
172,1.31708e+18,"@randpaulsnghbr @dbongino Donald Trump is your President.  He will be your President for four more years, signed Karen!",https://twitter.com/JenniferDolezel/status/1317079941557747712,16/10/2020 12:28,1602850000000.0,610316434.0,Jen Hennigan-Dolezel,JenniferDolezel,"Waco, Texas",,,,,,1.31703e+18,48,Donald Trump President He President four years signed Karen,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
175,1.31708e+18,"RT @MollyJongFast: Trump has zero interest in the truth and he almost admits it here but instead he projects 

 https://t.co/23OrL2qJM6",https://twitter.com/nancsou/status/1317079941796761605,16/10/2020 12:28,1602850000000.0,634749318.0,Nancy Soucek 🇺🇸,nancsou,"Chesterfield, Missouri",,,,,1.31707e+18,,-46,RT Trump zero interest truth almost admits instead projects httpstco23 OrL2qJM6,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.7357}",0.7357,0.526,0.474,0.0,Trump
176,1.31708e+18,Fun fact Hatsune Miku has done more to beat Covid-19 than Trump,https://twitter.com/Maki_Irl/status/1317079941834526723,16/10/2020 12:28,1602850000000.0,1.23273e+18,🎃 ✮/✯ Bea | They/Xem,Maki_Irl,15 / they / xe / them / xem,,,,,,,-34,Fun fact Hatsune Miku done beat Covid19 Trump,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5106}",0.5106,0.68,0.32,0.0,Trump
179,1.31708e+18,"RT @JenniferLinn17: trump on NBC: 153,660 viewers 
Biden on ABC:  507,445 viewers",https://twitter.com/grudging1/status/1317079941821980672,16/10/2020 12:28,1602850000000.0,186501062.0,Grudgie the Whale,grudging1,,,,,,1.31698e+18,,-53,RT trump NBC 153660 viewers Biden ABC 507445 viewers,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
180,1.31708e+18,RT @ACTBrigitte: Retweet if President Trump won that debate.,https://twitter.com/491_678/status/1317079944854425602,16/10/2020 12:28,1602850000000.0,3120333399.0,Buck Stone #MAGA Veteran,491_678,USA,,,,,1.31691e+18,,-15,RT Retweet President Trump debate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
182,1.31708e+18,"RT @DavidJollyFL: Nothing Sasse said should turn the focus to Trump, it should turn the focus squarely on Sasse, for a long while.",https://twitter.com/lorraineem/status/1317079944892096514,16/10/2020 12:28,1602850000000.0,21935498.0,Lorraine Ely-Morriso,lorraineem,"Olympia, WA",,,,,1.31707e+18,,-79,RT Nothing Sasse said turn focus Trump turn focus squarely Sasse long,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
183,1.31708e+18,"OltreLaLinea:Amy Barrett, un asso nella manica per Trump? https://t.co/mZsDai3tJP 20",https://twitter.com/IacobellisT/status/1317079944992854016,16/10/2020 12:28,1602850000000.0,1454502163.0,Tommaso Iacobellis 🇮🇹,IacobellisT,"Bari, Puglia",,,,,,,-5,Oltre La Linea Amy Barrett un asso nella manica per Trump httpstcom Zs Dai3tJP 20,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
184,1.31708e+18,"RT @thehill: President Trump: ""85% of the people wearing the masks catch it, okay?"" https://t.co/193E6QRWrV",https://twitter.com/i_blanden/status/1317079945206693888,16/10/2020 12:28,1602850000000.0,59320364.0,joyeux'97,i_blanden,"'Beantown', MA. / FL.",,,,,1.31681e+18,,84,RT President Trump 85 people wearing masks catch okay httpstco193E6QR WrV,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2263}",0.2263,0.84,0.16,0.0,Trump
185,1.31708e+18,"RT @FoxNews: Audience member nodding along with Trump during NBC town hall goes viral

https://t.co/Dd0iWz1C0c",https://twitter.com/KathyBeachinlet/status/1317079945156460544,16/10/2020 12:28,1602850000000.0,8.48975e+17,Kathy Myatt,KathyBeachinlet,,,,,,1.31708e+18,,-17,RT Audience member nodding along Trump NBC town hall goes viralhttpstco Dd0i Wz1C0c,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
189,1.31708e+18,"RT @thebradfordfile: Biden would be in tears if he had to deal with 10 minutes of the press Trump deals with every, single day.",https://twitter.com/Trumpwonderwor1/status/1317079945454157825,16/10/2020 12:28,1602850000000.0,1.20967e+18,Trumpwonderworld❌,Trumpwonderwor1,,,,,,1.31693e+18,,-82,RT Biden would tears deal 10 minutes press Trump deals every single day,"{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.2263}",-0.2263,0.863,0.0,0.137,Trump
190,1.31708e+18,"@realDonaldTrump  first it was wallace, then Guthrie, Trump knocked the two of them out the park. Who,s next ?",https://twitter.com/eddiek95271742/status/1317079945592639488,16/10/2020 12:28,1602850000000.0,1.212e+18,eddiek,eddiek95271742,glasgow,,,,,,,-49,first wallace Guthrie Trump knocked two park Whos next,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
192,1.31708e+18,RT @PhilippeReines: .@SavannahGuthrie is showing exactly how to handle donald trump.,https://twitter.com/xtrixcyclex/status/1317079945584271360,16/10/2020 12:28,1602850000000.0,4242967601.0,Chris “Cal” Carnahan OIF sucker OEF loser,xtrixcyclex,"Sparks, NV",,,,,1.31689e+18,,31,RT showing exactly handle donald trump,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
193,1.31708e+18,"RT @PalmerReport: I'm one of Donald Trump's biggest critics, and even I didn't think Trump could fuck up as badly as he did tonight.",https://twitter.com/ShawnaBalanko/status/1317079945835913217,16/10/2020 12:28,1602850000000.0,246385449.0,Shawna Balanko,ShawnaBalanko,Canada,,,,,1.31693e+18,,-4,RT Im one Donald Trumps biggest critics even I didnt think Trump could fuck badly tonight,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.8316}",-0.8316,0.577,0.0,0.423,Trump
194,1.31708e+18,@svdate Trump not recognizing satire is serious Big T vibes.,https://twitter.com/botfish/status/1317079946226008074,16/10/2020 12:28,1602850000000.0,204424402.0,Botfish👻🎃👻,botfish,,,,,,,1.31708e+18,-50,Trump recognizing satire serious Big T vibes,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.0772}",-0.0772,0.794,0.0,0.206,Trump
195,1.31708e+18,RT @JFNYC1: Biden is trying to take the seat from Trump  https://t.co/SHtLdq2CL2,https://twitter.com/YoungTywone/status/1317079946070810627,16/10/2020 12:28,1602850000000.0,1.29121e+18,#CANCELSECTION230,YoungTywone,,,,,,1.31707e+18,,-39,RT Biden trying take seat Trump httpstcoS Ht Ldq2CL2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
197,1.31708e+18,"OltreLaLinea:Amy Barrett, un asso nella manica per Trump? https://t.co/Q0Cb5MxGwU 20",https://twitter.com/TommyBrain/status/1317079946460876802,16/10/2020 12:28,1602850000000.0,275754256.0,Tommy Brain🇮🇹,TommyBrain,,,,,,,,-5,Oltre La Linea Amy Barrett un asso nella manica per Trump httpstcoQ0 Cb5 Mx GwU 20,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
198,1.31708e+18,RT @MattWalshBlog: Can we just focus on the fact that leftists doxxed a woman for sitting behind Trump and nodding during his town hall,https://twitter.com/ChoaticKim/status/1317079946456666113,16/10/2020 12:28,1602850000000.0,448501743.0,ChoaticKim⭐️⭐️⭐️🇺🇸🇮🇹,ChoaticKim,,,,,,1.31707e+18,,-41,RT Can focus fact leftists doxxed woman sitting behind Trump nodding town hall,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
201,1.31708e+18,"RT @KristiNoem: While Savannah Guthrie debates @realDonaldTrump, George Stephanopoulos is playing patty-cake with Biden.",https://twitter.com/prairieblessed/status/1317079949208059905,16/10/2020 12:28,1602850000000.0,4205197872.0,🇺🇸 ⭐️⭐️⭐️ 🇺🇸 PrairieBlessed,prairieblessed,"Little House, Prairie",,,,,1.3169e+18,,-53,RT While Savannah Guthrie debates George Stephanopoulos playing pattycake Biden,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}",0.2023,0.833,0.167,0.0,Trump
205,1.31708e+18,RT @IngrahamAngle: Has any media person ever challenged Biden like Savannah Guthrie is with Trump?,https://twitter.com/DawnGoodwell/status/1317079949543579648,16/10/2020 12:28,1602850000000.0,1327364174.0,Dawn Goodwell,DawnGoodwell,Michigan ,,,,,1.3169e+18,,-32,RT Has media person ever challenged Biden like Savannah Guthrie Trump,"{'neg': 0.109, 'neu': 0.698, 'pos': 0.194, 'compound': 0.2732}",0.2732,0.698,0.194,0.109,Trump
207,1.31708e+18,RT @anthonyvclark20: I wish we hated the system that led to Trump as much as we hate Trump......,https://twitter.com/miajerriee/status/1317079949740826627,16/10/2020 12:28,1602850000000.0,343425931.0,Mia ✨,miajerriee,"Columbus, OH",,,,,1.31679e+18,,-69,RT I wish hated system led Trump much hate Trump,"{'neg': 0.476, 'neu': 0.361, 'pos': 0.163, 'compound': -0.7351}",-0.7351,0.361,0.163,0.476,Trump
208,1.31708e+18,"RT @realDonaldTrump: Thank you LIBERTARIANS. We are getting it all done, and FAST! VOTE TRUMP!!!",https://twitter.com/mes2bel/status/1317079949707145216,16/10/2020 12:28,1602850000000.0,7.33824e+17,Midwest Momma E,mes2bel,,,,,,1.31706e+18,,-17,RT Thank LIBERTARIANS We getting done FAST VOTE TRUMP,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.516}",0.516,0.618,0.382,0.0,Trump
211,1.31708e+18,RT @ChuckCallesto: BREAKING: Gateway Pundit is REPORTING AI has now CONFIRMED that the Hunter Biden Email Photos Are Legitimate and Real...,https://twitter.com/Krissy_trubluM5/status/1317079949904367616,16/10/2020 12:28,1602850000000.0,4700876677.0,#TRUAMERICAN🇺🇸,Krissy_trubluM5,"Wisconsin, USA",,,,,1.31683e+18,,18,RT BREAKING Gateway Pundit REPORTING AI CONFIRMED Hunter Biden Email Photos Are Legitimate Real,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
212,1.31708e+18,RT @realDonaldTrump: Thank you!,https://twitter.com/trollz5050/status/1317079949728190464,16/10/2020 12:28,1602850000000.0,1.0856e+18,Trollz5050,trollz5050,,,,,,1.31704e+18,,-7,RT Thank,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,0.286,0.714,0.0,Trump
213,1.31708e+18,"RT @realDonaldTrump: Thank you LIBERTARIANS. We are getting it all done, and FAST! VOTE TRUMP!!!",https://twitter.com/i_ifight/status/1317079949870649345,16/10/2020 12:28,1602850000000.0,2840299862.0,I fight 🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲,i_ifight,USA,,,,,1.31706e+18,,-17,RT Thank LIBERTARIANS We getting done FAST VOTE TRUMP,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.516}",0.516,0.618,0.382,0.0,Trump
